@RELATION random
@ATTRIBUTE URL  string
@ATTRIBUTE descriere  string
@ATTRIBUTE detalii-Etaj:  string
@ATTRIBUTE detalii-ID-proprietate:  string
@ATTRIBUTE detalii-Nr-camere:  string
@ATTRIBUTE detalii-Suprafata:  string
@ATTRIBUTE detalii-Tip-oferta:  string
@ATTRIBUTE detalii-Tip-proprietate:  string
@ATTRIBUTE detalii-Zona:  string
@ATTRIBUTE dotari-An-constructie:  string
@ATTRIBUTE dotari-Centrala-termica:  string
@ATTRIBUTE dotari-Geam-termopan:  string
@ATTRIBUTE dotari-Tip-apartament:  string
@ATTRIBUTE dotari-Utilitati:-Apa  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Gaze  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Canal  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Electricitate  NUMERIC
@ATTRIBUTE pret-moneda  string
@ATTRIBUTE pret-valoare  string
@ATTRIBUTE titlu  string
@ATTRIBUTE vandut  string
@ATTRIBUTE dotari-Usa-metalica:  string
@ATTRIBUTE dotari-Aer-conditionat:  string
@ATTRIBUTE dotari-Tip-structura:  string
@ATTRIBUTE dotari-Geam-la-baie:  string
@ATTRIBUTE dotari-Negociabil:  string
@ATTRIBUTE dotari-Tip-imobil:  string
@ATTRIBUTE dotari-Regim-inaltime:  string
@ATTRIBUTE dotari-Tip-teren:  string
@ATTRIBUTE detalii-Suprafata-teren:  string
@DATA
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-alexandru-cel-bun-dacia/5683 "RECOMANDAM! Ideal pentru investitie! Agentia Imobiliara CASA ALBA va prezinta spre vanzare un apartament cu 1 camera decomandat, situat la etaj intermediar intr-un imobil constructie 1989, din zona Zimbru - Tigarete. Apartamentul este foarte spatios, avand suprafata de 42mp, este orientat est, beneficiaza de centrala termica, tamplarie cu geam termopan, gresie, faianta, parchet, balcon pe toata suprafata apartamentului. Pretul solicitat pentru vanzarea acestui apartament este de 33.800 euro." "6" "#5683" "1" "42,00 mp" "Vanzare" "Apartamente" "Alexandru cel Bun / Dacia Iasi" "1977 - 1990" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "33.800" "Apartament 1 camera de vanzare Iasi, Zimbru - Tigarete" "Da" "" "" "" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-centru/3893 "Agentia Imobiliara CASA ALBA va prezinta un apartament mobilat si utilat, liber, cu 1 camera decomandat, cu suprafata de 43 mp, 7mp balcon, situat la un etaj intermediar intr-un imobil din 1984, cu o panorama unica asupra orasului, zona Centru – Romextera, la doar 1 minut de Piata Unirii. Apartamentul beneficiaza de centrala termica pe cupru, tamplarie exterioara cu geam termopan, gresie, faianta, parchet, usa metalica, balcon inchis, geam la baie, loc de parcare, fiind ideal pentru inchiriat. Puteti deveni proprietar al acestui apartament pentru pretul de 34 900 euro. Pentru mai multe detalii si oferte, contactati consultantul nostru imobiliar, Marius Arnautu la numarul de telefon 0758 029 029 sau accesati site-ul www.casa-alba.ro, COD OFERTA 3893." "8" "#3893" "1" "43,00 mp" "Vanzare" "Apartamente" "Centru Iasi" "1977 - 1990" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "34.900" "Apartament 1 camera de vanzare Iasi, Centru" "Da" "Da" "" "" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-centru/3904 "Agentia Imobiliara CASA ALBA va prezinta un apartament cu 1 camera decomandat, cu suprafata de 38 mp, situat la un etaj intermediar intr-un imobil din 1984, cu o panorama unica asupra orasului, zona Centru, la doar 1 minut de Piata Unirii. Apartamentul beneficiaza de centrala termica, tamplarie exterioara cu geam termopan, gresie, faianta, parchet, usa metalica, balcon inchis, loc de parcare, boxa fiind ideal pentru inchiriat. Puteti deveni proprietar al acestui apartament pentru pretul de 34 500 euro sau il puteti inchiria pentru pretul de 200 euro lunar. Pentru mai multe detalii si oferte, contactati consultantul nostru imobiliar, Marius Arnautu la numarul de telefon 0758 029 029 sau accesati site-ul www.casa-alba.ro, COD OFERTA 3904." "7" "#3904" "1" "38,00 mp" "Vanzare" "Apartamente" "Centru Iasi" "1977 - 1990" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "34.500" "Apartament 1 camera de vanzare Iasi, Centru" "Da" "Da" "" "" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-centru/5256 "Agentia Imobiliara Casa Alba va prezinta spre vanzare un apartament MOBILAT cu 1 camera modelul decomandat, situat la etaj intermediar intr-un imobil din 1990, constructie pe cadre, zona Centru - Fundatie. Apartamentul este ideal pentru investitie, este RENOVAT, are 2 boxe pe hol, suprafata de 40mp si beneficiaza de centrala termica, tamplarie cu geam termopan, gresie, faianta, parchet, balcon inchis, usa metalica. Pretul solicitat pentru vanzarea acestui apartament este de 53.900 euro. Pentru mai multe detalii si oferte, accesati www.casa-alba.ro, COD OFERTA 5256." "5" "#5256" "1" "40,00 mp" "Vanzare" "Apartamente" "Centru Iasi" "1990 - 2000" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "53.900" "Apartament 1 camera de vanzare Iasi, Centru - Fundatie" "Da" "" "Da" "pe cadre" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-centru/5584 "Apartament amenajat modern, zona excelenta! Ideal pentru investitie! Agentia Imobiliara CASA ALBA va prezinta un apartament cu 1 camera situat la etajul 4 din 8 intr-un bloc construit pe cadre, an 1990, la bulevard, in zona Centru Civic - bloc BRD. Apartamentul beneficiaza de centrala termica, aer conditionat, tamplarie cu geam termopan, gresie, faianta, parchet, usi interioare noi, usa metalica, dressing amenajat pe hol. Apartamentul se vinde COMPLET MOBILAT SI UTILAT, conform fotografiilor: canapea extensibila din piele, mobilier living, bucatarie si baie realizate la comanda, frigider, aragaz, masina de spalat, hota, cuptor cu microunde, televizor. Pretul de vanzare este de 36.500 euro. www.casa-alba.ro, COD OFERTA 5584." "4" "#5584" "1" "" "Vanzare" "Apartamente" "Centru Iasi" "1990 - 2000" "Da" "Da" "" 1 1 1 1 "EUR" "36.500" "Apartament 1 camera de vanzare Iasi, Centru Civic" "Da" "" "" "" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-gara/3691 "Inca sunteti in cautarea unui apartament? Agentia Imobiliara CASA ALBA va prezinta un apartament de 1 camera decomandat LIBER, cu suprafata de 41mp, situat intr-un imobil din 1983, zona Gara – Rapa Galbena. Apartamentul beneficiaza de centrala termica cu instalatie pe cupru, tamplarie exterioara cu geam termopan, gresie, faianta, parchet, boxa, loc de parcare, hol mare, patrat. Puteti deveni proprietar al acestui apartament MOBILAT pentru pretul de 36 500 euro. Pentru mai multe detalii si oferte, contactati consultantul nostru imobiliar, Marius Arnautu la numarul de telefon 0758 029 029." "6" "#3691" "1" "41,00 mp" "Vanzare" "Apartamente" "Gara Iasi" "1977 - 1990" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "36.500" "Apartament 1 camera de vanzare Iasi, Gara - Rapa Galbena" "Da" "Da" "" "" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-gara/4091 "Apartament modern, mobilat complet, foarte aproape de Centru! Agentia Imobiliara Casa Alba va prezinta spre vanzare un apartament renovat recent, mobilat si utilat complet, impecabil, cu 1 camera decomandat, situat intr-un imobil din zona Gara, foarte aproape de Centru. Apartamentul arata foarte bine, totul este nou si beneficiaza de centrala termica, aer conditionat, tamplarie cu geam termopan, parchet, gresie, faianta, parchet, usa metalica, loc de parcare. Puteti achizitiona acest apartament la pretul de 45 000 euro negociabil. Pentru mai multe detalii si oferte, contactati consultantul nostru imobiliar, Marius Arnautu, la numarul de telefon 0758 029 029 sau accesati site-ul www.casa-alba.ro, COD OFERTA 4091." "4" "#4091" "1" "40,00 mp" "Vanzare" "Apartamente" "Gara Iasi" "1977 - 1990" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "45.000" "Apartament 1 camera de vanzare Iasi, Gara - Billa" "Da" "Da" "Da" "" "Da" "Da" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-gara/4708 "Apartament LIBER, foarte aproape de Centru! Agentia Imobiliara Casa Alba va prezinta spre vanzare un apartament renovat cu 1 camera modelul decomandat, situat intr-un imobil din zona Gara - Arcu - la 2 minute de Piata Unirii. Apartamentul are suprafata de 36mp si beneficiaza de centrala termica, tamplarie cu geam termopan, gresie, faianta, parchet, usa metalica, izolatie termica, geam la baie. Ideal pentru investitie! Apartamentul poate fi achizitionat pentru pretul de 35.900 euro. www.casa-alba.ro, COD OFERTA 4708." "Parter" "#4708" "1" "36,00 mp" "Vanzare" "Apartamente" "Gara Iasi" "1977 - 1990" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "35.900" "Apartament 1 camera de vanzare Iasi, Gara - Arcu" "Da" "Da" "" "" "" "" "" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-nicolina-frumoasa-cug/4277 "Agentia Imobiliara CASA ALBA va prezinta urmatoarea oportunitate: un apartament cu 1 camera, situat intr-un imobil NOU din zona Nicolina – Rond Vechi. Apartamentul se va preda finisat la cheie, cu toate dotarile necesare si are suprafata de 41mp. Se accepta credit sau plata in rate! Apartamentul poate fi achizitionat mobilat la pretul de DOAR 36.000 euro. Pentru mai multe detalii si oferte, accesati site-ul www.casa-alba.ro, COD OFERTA 4277. Merita vazut!" "1" "#4277" "1" "41,00 mp" "Vanzare" "Apartamente" "Nicolina / Frumoasa / CUG Iasi" "dupa 2000" "Da" "Da" "Decomandat" 1 1 1 1 "EUR" "36.000" "Apartament 1 camera de vanzare Iasi, Nicolina - Bloc Nou" "Da" "Da" "" "" "" "" "Nou" "" "" "" "" 
http://www.casa-alba.ro/oferta/apartament-de-vanzare-1-camera-iasi-nicolina-frumoasa-cug/4330 "Agentia Imobiliara CASA ALBA va prezinta urmatoarea oportunitate: un apartament cu 1 camera, situat intr-un imobil nou din 2013, zona Nicolina – CUG. Blocul este constructie din caramida, interioare din caramida. Apartamentul beneficiaza de toate dotarile necesare: centrala termica, tamplarie exterioara cu geam termopan, gresie, faianta, parchet, balcon inchis, usa metalica si are suprafata de 34mp. Se accepta credit! Apartamentul poate fi achizitionat mobilat la pretul de DOAR 28.000 euro. Pentru mai multe detalii si oferte, accesati site-ul www.casa-alba.ro, COD OFERTA 4330." "2" "#4330" "1" "34,00 mp" "Vanzare" "Apartamente" "Nicolina / Frumoasa / CUG Iasi" "" "" "" "Semidecomandat" 1 1 1 1 "EUR" "28.000" "Apartament 1 camera de vanzare Iasi, Nicolina - CUG" "Da" "" "" "" "" "Da" "" "" "" "" "" 
